Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EmployeeNumber,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1,25,0,1219,1,4,1106,1,3,4,0,32,3,1,2,4,1,3691,4605,1,1,15,3,2,80,1,7,3,4,7,7,5,6
1,26,0,1330,1,21,1107,3,1,1,0,37,3,1,2,3,2,2377,19373,1,0,20,4,3,80,1,1,0,2,1,1,0,0
1,33,0,1017,1,25,1108,3,1,1,0,55,2,1,1,2,0,2313,2993,4,1,20,4,2,80,0,5,0,3,2,2,2,2
0,42,0,469,1,2,1109,2,1,4,0,35,3,4,5,1,1,17665,14399,0,0,17,3,4,80,1,23,3,3,22,6,13,7
1,28,1,1009,1,1,1111,3,1,1,0,45,2,1,2,2,2,2596,7160,1,0,15,3,1,80,2,1,2,3,1,0,0,0
1,50,1,959,0,1,1113,4,5,4,0,81,3,2,0,3,0,4728,17251,3,1,14,3,4,80,0,5,4,3,0,0,0,0
0,33,1,970,0,7,1114,3,0,4,1,30,3,2,0,2,1,4302,13401,0,0,17,3,3,80,1,4,3,3,3,2,0,2
0,34,2,697,1,3,1115,4,0,3,0,40,2,1,1,4,1,2979,22478,3,0,17,3,4,80,3,6,2,3,0,0,0,0
0,48,2,1262,1,1,1116,4,1,1,0,35,4,4,5,4,0,16885,16154,2,0,22,4,3,80,0,27,3,2,5,4,2,1
0,45,2,1050,0,9,1117,4,0,2,1,65,2,2,0,3,1,5593,17970,1,0,13,3,4,80,1,15,2,3,15,10,4,12
0,52,0,994,1,7,1118,4,0,2,0,87,3,3,4,2,0,10445,15322,7,0,19,3,4,80,0,18,4,3,8,6,4,0
0,38,0,770,0,10,1119,4,2,3,0,73,2,3,0,3,2,8740,5569,0,1,14,3,2,80,2,9,2,3,8,7,2,7
0,29,0,1107,1,28,1120,4,0,3,1,93,3,1,1,4,2,2514,26968,4,0,22,4,1,80,1,11,1,3,7,5,1,7
0,28,0,950,1,3,1121,3,1,4,1,93,3,3,3,2,2,7655,8039,0,0,17,3,2,80,3,10,3,2,9,7,1,7
0,46,0,406,0,3,1124,1,2,1,0,52,3,4,5,3,1,17465,15596,3,0,12,3,4,80,1,23,3,3,12,9,4,9
0,38,0,130,0,2,1125,2,2,4,0,32,3,3,0,2,0,7351,20619,7,0,16,3,3,80,0,10,2,3,1,0,0,0
0,43,1,1082,1,27,1126,3,0,3,1,83,3,3,3,1,1,10820,11535,8,0,11,3,3,80,1,18,1,3,8,7,0,1
1,39,1,203,1,2,1127,3,0,1,0,84,3,4,4,4,2,12169,13547,7,0,11,3,4,80,3,21,4,3,18,7,11,5
0,40,0,1308,1,14,1128,3,1,3,0,44,2,5,7,3,0,19626,17544,1,0,14,3,1,80,0,21,2,4,20,7,4,9
0,21,0,984,1,1,1131,1,3,4,1,70,2,1,1,2,0,2070,25326,1,1,11,3,3,80,0,2,6,4,2,2,2,2
0,39,2,439,1,9,1132,3,0,3,0,70,3,2,2,2,0,6782,8770,9,0,15,3,3,80,0,9,2,2,5,4,0,3
0,36,2,217,1,18,1133,4,0,1,0,78,3,2,3,4,0,7779,23238,2,0,20,4,1,80,0,18,0,3,11,9,0,9
0,31,1,793,0,20,1135,3,0,3,0,67,4,1,6,4,1,2791,21981,0,0,12,3,1,80,1,3,4,3,2,2,2,2
0,28,0,1451,1,2,1136,1,0,1,0,67,2,1,1,2,1,3201,19911,0,0,17,3,1,80,0,6,2,1,5,3,0,4
0,35,1,1182,0,11,1137,2,2,4,0,54,3,2,0,4,2,4968,18500,1,0,11,3,4,80,1,5,3,3,5,2,0,2
0,49,0,174,0,8,1138,4,3,4,0,56,2,4,0,2,1,13120,11879,6,0,17,3,2,80,1,22,3,3,9,8,2,3
0,34,1,1003,1,2,1140,2,0,4,0,95,3,2,3,3,0,4033,15834,2,0,11,3,4,80,0,5,3,2,3,2,0,2
0,29,1,490,1,10,1143,3,0,4,1,61,3,1,1,2,2,3291,17940,0,0,14,3,4,80,2,8,2,2,7,5,1,1
0,42,0,188,1,29,1148,3,1,2,0,56,1,2,2,4,0,4272,9558,4,0,19,3,1,80,0,16,3,3,1,0,0,0
0,29,0,718,1,8,1150,1,1,2,0,79,2,2,3,4,1,5056,17689,1,1,15,3,3,80,1,10,2,2,10,7,1,2
0,38,0,433,3,1,1152,3,4,3,0,37,4,1,8,3,1,2844,6004,1,0,13,3,4,80,1,7,2,4,7,6,5,0
0,28,1,773,1,6,1154,3,0,3,0,39,2,1,1,3,2,2703,22088,1,1,14,3,4,80,1,3,2,3,3,1,0,2
1,18,2,247,1,8,1156,1,1,3,0,80,3,1,2,3,0,1904,13556,1,0,12,3,4,80,0,0,0,3,0,0,0,0
1,33,0,603,0,9,1157,4,2,1,1,77,3,2,0,1,0,8224,18385,0,1,17,3,1,80,0,6,3,3,5,2,0,3
0,41,0,167,1,12,1158,4,0,2,0,46,3,1,2,4,1,4766,9051,3,1,11,3,1,80,1,6,4,3,1,0,0,0
1,31,1,874,1,15,1160,3,1,3,0,72,3,1,2,3,1,2610,6233,1,0,12,3,3,80,1,2,5,2,2,2,2,2
0,37,0,367,1,25,1161,2,1,3,1,52,2,2,4,4,2,5731,17171,7,0,13,3,3,80,2,9,2,3,6,2,1,3
0,27,0,199,1,6,1162,3,0,4,0,55,2,1,1,3,1,2539,7950,1,0,13,3,3,80,1,4,0,3,4,2,2,2
0,34,0,1400,0,9,1163,1,0,2,1,70,3,2,0,3,1,5714,5829,1,0,20,4,1,80,0,6,3,2,6,5,1,3
0,35,0,528,3,8,1164,4,3,3,0,100,3,1,8,3,0,4323,7108,1,0,17,3,2,80,0,6,2,1,5,4,1,4
1,29,0,408,0,23,1165,1,0,4,1,45,2,3,0,1,1,7336,11162,1,0,13,3,1,80,1,11,3,1,11,8,3,10
0,40,1,593,1,9,1166,4,1,2,1,88,3,3,7,3,0,13499,13782,9,0,17,3,3,80,0,20,3,2,18,7,2,13
1,42,1,481,0,12,1167,3,0,3,0,44,3,4,0,1,0,13758,2447,0,1,12,3,2,80,0,22,2,2,21,9,13,14
0,42,0,647,0,4,1171,4,2,2,0,45,3,2,0,1,0,5155,2253,7,0,13,3,4,80,0,9,3,4,6,4,1,5
0,35,0,982,1,1,1172,4,1,4,0,58,2,1,2,3,1,2258,16340,6,0,12,3,2,80,1,10,2,3,8,0,1,7
0,24,0,477,1,24,1173,3,1,4,0,49,3,1,2,2,0,3597,6409,8,0,22,4,4,80,0,6,2,3,4,3,1,2
1,28,0,1485,1,12,1175,1,0,3,1,79,3,1,2,4,1,2515,22955,1,1,11,3,4,80,0,1,4,2,1,1,0,0
0,26,0,1384,1,3,1177,4,1,1,0,82,4,1,2,4,1,4420,13421,1,0,22,4,2,80,1,8,2,3,8,7,0,7
0,30,0,852,0,10,1179,3,2,3,0,72,2,2,0,3,1,6578,2706,1,0,18,3,1,80,1,10,3,3,10,3,1,4
0,40,1,902,1,26,1180,2,1,3,1,92,2,2,1,4,1,4422,21203,3,1,13,3,4,80,1,16,3,1,1,1,0,0
0,35,0,819,1,2,1182,3,0,3,0,44,2,3,3,2,2,10274,19588,2,0,18,3,2,80,1,15,2,4,7,7,6,4
0,34,1,669,1,1,1184,3,1,4,0,97,2,2,4,1,0,5343,25755,0,0,20,4,3,80,0,14,3,3,13,9,4,9
0,35,1,636,1,4,1185,4,5,4,0,47,2,1,2,4,1,2376,26537,1,0,13,3,2,80,1,2,2,4,2,2,2,2
1,43,0,1372,0,9,1188,3,2,1,1,85,1,2,0,3,0,5346,9489,8,0,13,3,2,80,0,7,2,2,4,3,1,3
0,32,2,862,0,2,1190,1,0,3,1,76,3,1,6,1,2,2827,14947,1,0,12,3,3,80,3,1,3,3,1,0,0,0
0,56,0,718,1,4,1191,4,3,4,1,92,3,5,5,1,2,19943,18575,4,0,13,3,4,80,1,28,2,3,5,2,4,2
0,29,0,1401,1,6,1192,1,1,2,1,54,3,1,2,4,1,3131,26342,1,0,13,3,1,80,1,10,5,3,10,8,0,8
0,19,0,645,1,9,1193,2,0,3,0,54,3,1,1,1,0,2552,7172,1,0,25,4,3,80,0,1,4,3,1,1,0,0
0,45,0,1457,1,7,1195,3,1,1,1,83,3,1,1,3,1,4477,20100,4,1,19,3,3,80,1,7,2,2,3,2,0,2
0,37,0,977,1,1,1196,3,0,4,1,56,2,2,3,4,1,6474,9961,1,0,13,3,2,80,1,14,2,2,14,8,3,11
0,20,0,805,1,3,1198,3,0,1,0,87,2,1,2,3,0,3033,12828,1,0,12,3,1,80,0,2,2,2,2,2,1,2
1,44,0,1097,1,10,1200,4,0,3,0,96,3,1,1,3,0,2936,10826,1,1,11,3,3,80,0,6,4,3,6,4,0,2
0,53,0,1223,1,7,1201,2,1,4,1,50,3,5,5,3,2,18606,18640,3,0,18,3,2,80,1,26,6,3,7,7,4,7
0,29,0,942,1,15,1202,1,0,2,1,69,1,1,1,4,1,2168,26933,0,1,18,3,1,80,1,6,2,2,5,4,1,3
1,22,1,1256,1,3,1203,4,0,3,0,48,2,1,1,4,1,2853,4223,0,1,11,3,2,80,1,1,5,3,0,0,0,0
0,46,0,1402,0,2,1204,3,2,3,1,69,3,4,5,1,1,17048,24097,8,0,23,4,1,80,0,28,2,3,26,15,15,9
0,44,2,111,1,17,1206,3,0,4,0,74,1,1,1,3,0,2290,4279,2,0,13,3,4,80,0,6,3,3,0,0,0,0
0,33,0,147,3,2,1207,3,4,2,0,99,3,1,8,3,1,3600,8429,1,0,13,3,4,80,1,5,2,3,5,4,1,4
1,41,2,906,1,5,1210,2,0,1,0,95,2,1,1,1,2,2107,20293,6,0,17,3,1,80,1,5,2,1,1,0,0,0
0,30,0,1329,0,29,1211,4,0,3,0,61,3,2,0,1,2,4115,13192,8,0,19,3,3,80,3,8,3,3,4,3,0,3
0,40,1,1184,0,2,1212,4,1,2,0,62,3,2,0,2,1,4327,25440,5,0,12,3,4,80,3,5,2,3,0,0,0,0
0,50,1,1421,1,2,1215,3,1,4,1,30,3,4,5,1,1,17856,9490,2,0,22,4,3,80,1,32,3,3,2,2,2,2
0,28,0,1179,1,19,1216,4,1,4,0,78,2,1,2,1,1,3196,12449,1,0,12,3,3,80,3,6,2,3,6,5,3,3
0,46,0,1450,1,15,1217,2,0,4,0,52,3,5,7,2,1,19081,10849,5,0,11,3,1,80,1,25,2,3,4,2,0,3
0,35,0,1361,0,17,1218,4,0,3,0,94,3,2,0,1,1,8966,21026,3,1,15,3,4,80,3,15,2,3,7,7,1,7
1,24,0,984,1,17,1219,2,0,4,1,97,3,1,2,2,1,2210,3372,1,0,13,3,1,80,1,1,3,1,1,0,0,0
0,33,1,1146,0,25,1220,3,1,2,1,82,3,2,0,3,1,4539,4905,1,0,12,3,1,80,1,10,3,2,10,7,0,1
0,36,0,917,1,6,1221,4,0,3,0,60,1,1,2,3,2,2741,6865,1,0,14,3,3,80,1,7,4,3,7,7,1,7
0,30,0,853,1,7,1224,4,0,3,0,49,3,2,2,3,2,3491,11309,1,0,13,3,1,80,3,10,4,2,10,7,8,9
0,44,0,200,1,29,1225,4,5,4,0,32,3,2,1,4,0,4541,7744,1,0,25,4,2,80,0,20,3,3,20,11,13,17
0,20,0,654,0,21,1226,3,2,3,0,43,4,1,6,4,0,2678,5050,1,0,17,3,4,80,0,2,2,3,2,1,2,2
0,46,0,150,1,2,1228,4,3,4,0,60,3,2,3,4,2,7379,17433,2,0,11,3,3,80,1,12,3,2,6,3,1,4
0,42,2,179,3,2,1231,5,1,4,0,79,4,2,8,1,1,6272,12858,7,0,16,3,1,80,1,10,3,4,4,3,0,3
0,60,0,696,0,7,1233,4,2,2,0,52,4,2,0,4,2,5220,10893,0,1,18,3,2,80,1,12,3,3,11,7,1,9
0,32,1,116,1,13,1234,3,5,3,1,77,2,1,2,2,1,2743,7331,1,0,20,4,3,80,1,2,2,3,2,2,2,2
0,32,1,1316,1,2,1235,2,0,4,1,38,3,2,1,3,0,4998,2338,4,1,14,3,4,80,0,10,2,3,8,7,0,7
0,36,0,363,1,1,1237,3,3,3,1,77,1,3,3,1,2,10252,4235,2,1,21,4,3,80,1,17,2,3,7,7,7,7
0,33,0,117,1,9,1238,3,1,1,0,60,3,1,1,4,1,2781,6311,0,0,13,3,2,80,1,15,5,3,14,10,4,10
0,40,0,107,0,10,1239,3,3,2,1,84,2,2,0,2,2,6852,11591,7,0,12,3,2,80,1,7,2,4,5,1,1,3
0,25,0,1356,0,10,1240,4,0,3,0,57,3,2,0,4,0,4950,20623,0,0,14,3,2,80,0,5,4,3,4,3,1,1
0,30,0,1465,1,1,1241,3,1,4,0,63,3,1,1,2,1,3579,9369,0,1,21,4,1,80,1,12,2,3,11,9,5,7
0,42,1,458,1,26,1242,5,1,1,1,60,3,3,7,1,1,13191,23281,3,1,17,3,3,80,0,20,6,3,1,0,0,0
0,35,2,1212,0,8,1243,2,2,3,1,78,2,3,0,4,1,10377,13755,4,1,11,3,2,80,1,16,6,2,13,2,4,12
0,27,0,1103,1,14,1244,3,0,1,0,42,3,1,1,1,1,2235,14377,1,1,14,3,4,80,2,9,3,2,9,7,6,8
0,54,1,966,1,1,1245,4,0,4,1,53,3,3,3,3,2,10502,9659,7,0,17,3,1,80,1,33,2,1,5,4,1,4
0,44,0,1117,1,2,1246,1,0,1,1,72,4,1,1,4,1,2011,19982,1,0,13,3,4,80,1,10,5,3,10,5,7,7
1,19,2,504,1,10,1248,3,1,1,1,96,2,1,1,2,0,1859,6148,1,1,25,4,2,80,0,1,2,4,1,1,0,0
0,29,0,1010,1,1,1249,3,0,1,1,97,3,1,1,4,2,3760,5598,1,0,15,3,1,80,3,3,5,3,3,2,1,2
0,54,0,685,1,3,1250,3,0,4,0,85,3,4,7,4,1,17779,23474,3,0,14,3,1,80,0,36,2,3,10,9,0,9
0,31,0,1332,1,11,1251,2,1,3,0,80,3,2,4,1,1,6833,17089,1,1,12,3,4,80,0,6,2,2,6,5,0,1
0,31,0,1062,1,24,1252,3,1,3,1,96,2,2,4,1,0,6812,17198,1,0,19,3,2,80,0,10,2,3,10,9,1,8
0,59,0,326,0,3,1254,3,0,3,1,48,2,2,0,4,0,5171,16490,5,0,17,3,4,80,0,13,2,3,6,1,0,5
0,43,0,920,1,3,1255,3,0,3,0,96,1,5,7,4,1,19740,18625,3,0,14,3,2,80,1,25,2,3,8,7,0,7
0,49,0,1098,1,4,1256,2,1,1,0,85,2,5,5,3,1,18711,12124,2,0,13,3,3,80,1,23,2,4,1,0,0,0
0,36,1,469,1,3,1257,3,3,3,0,46,3,1,1,2,1,3692,9256,1,0,12,3,3,80,0,12,2,2,11,10,0,7
0,48,0,969,1,2,1258,2,3,4,0,76,4,1,2,2,0,2559,16620,5,0,11,3,3,80,0,7,4,2,1,0,0,0
0,27,0,1167,1,4,1259,2,0,1,0,76,3,1,1,3,2,2517,3208,1,0,11,3,2,80,3,5,2,3,5,3,0,3
0,29,0,1329,1,7,1260,3,0,3,0,82,3,2,4,4,2,6623,4204,1,1,11,3,2,80,2,6,2,3,6,0,1,0
0,48,0,715,1,1,1263,3,0,4,0,76,2,5,7,4,0,18265,8733,6,0,12,3,3,80,0,25,3,4,1,0,0,0
0,29,0,694,1,1,1264,3,0,4,1,87,2,4,7,4,2,16124,3423,3,0,14,3,2,80,2,9,2,2,7,7,1,7
0,34,0,1320,1,20,1265,3,3,3,1,89,4,1,1,3,1,2585,21643,0,0,17,3,4,80,0,2,5,2,1,0,0,0
0,44,0,1099,0,5,1267,3,2,2,0,88,3,5,5,2,1,18213,8751,7,0,11,3,3,80,1,26,5,3,22,9,3,10
0,33,0,536,0,10,1268,5,2,4,0,82,4,3,0,3,2,8380,21708,0,1,14,3,4,80,2,10,3,3,9,8,0,8
0,19,0,265,1,25,1269,3,0,2,1,57,4,1,1,4,0,2994,21221,1,1,12,3,4,80,0,1,2,3,1,0,0,1
0,23,0,373,1,1,1270,2,0,4,0,47,3,1,1,3,1,1223,16901,1,0,22,4,4,80,1,1,2,3,1,0,0,1
1,25,1,599,0,24,1273,1,0,3,0,73,1,1,6,4,0,1118,8040,1,1,14,3,4,80,0,1,4,3,1,0,1,0
0,26,0,583,1,4,1275,2,0,3,0,53,3,1,1,4,0,2875,9973,1,1,20,4,2,80,0,8,2,2,8,5,2,2
1,45,0,1449,0,2,1277,3,2,1,1,94,1,5,5,2,0,18824,2493,2,1,16,3,1,80,0,26,2,3,24,10,1,11
0,55,2,177,1,8,1278,1,1,4,0,37,2,4,4,2,2,13577,25592,1,1,15,3,4,80,1,34,3,3,33,9,15,0
1,21,1,251,1,10,1279,2,0,1,1,45,2,1,2,3,0,2625,25308,1,0,20,4,3,80,0,2,2,1,2,2,2,2
0,46,0,168,0,4,1280,2,2,4,1,33,2,5,5,2,1,18789,9946,2,0,14,3,3,80,1,26,2,3,11,4,0,8
0,34,0,131,0,2,1281,3,2,3,1,86,3,2,0,1,0,4538,6039,0,1,12,3,4,80,0,4,3,3,3,2,0,2
0,51,1,237,0,9,1282,3,0,4,0,83,3,5,5,2,2,19847,19196,4,1,24,4,1,80,1,31,5,2,29,10,11,10
0,59,0,1429,1,18,1283,4,1,4,0,67,3,3,3,4,0,10512,20002,6,0,12,3,4,80,0,25,6,2,9,7,5,4
0,34,1,135,1,19,1285,3,1,3,1,46,3,2,2,2,2,4444,22534,4,0,13,3,3,80,2,15,2,4,11,8,5,10
0,28,1,791,1,1,1286,4,1,4,0,44,3,1,2,3,0,2154,6842,0,1,11,3,3,80,0,5,2,2,4,2,0,2
0,44,0,1199,1,4,1288,2,0,3,0,92,4,5,5,1,2,19190,17477,1,0,14,3,4,80,2,26,4,2,25,9,14,13
0,34,1,648,3,11,1289,3,0,3,0,56,2,2,8,2,1,4490,21833,4,0,11,3,4,80,2,14,5,4,10,9,1,8
0,35,0,735,1,6,1291,1,0,3,0,66,3,1,1,3,1,3506,6020,0,1,14,3,4,80,0,4,3,3,3,2,2,2
0,42,0,603,1,7,1292,4,1,2,1,78,4,2,1,2,1,2372,5628,6,1,16,3,4,80,0,18,2,3,1,0,0,0
0,43,0,531,0,4,1293,4,2,4,1,56,2,3,0,4,0,10231,20364,3,0,14,3,4,80,0,23,3,4,21,7,15,17
0,36,0,429,1,2,1294,4,0,3,1,53,3,2,3,2,0,5410,2323,9,1,11,3,4,80,0,18,2,3,16,14,5,12
1,44,0,621,1,15,1295,3,1,1,1,73,3,3,4,4,1,7978,14075,1,0,11,3,4,80,1,10,2,3,10,7,0,5
0,28,1,193,1,2,1296,3,0,4,0,52,2,1,2,4,1,3867,14222,1,1,12,3,2,80,1,2,2,3,2,2,2,2
0,51,1,968,1,6,1297,2,1,2,1,40,2,1,2,3,0,2838,4257,0,0,14,3,2,80,0,8,6,2,7,0,7,7
0,30,2,879,1,9,1298,2,1,3,1,72,3,2,3,3,0,4695,12858,7,1,18,3,3,80,0,10,3,3,8,4,1,7
1,29,0,806,1,7,1299,3,3,2,1,39,3,1,2,3,2,3339,17285,3,1,13,3,1,80,2,10,2,3,7,7,7,7
0,28,0,640,1,1,1301,3,3,4,0,84,3,1,1,1,0,2080,4732,2,0,11,3,2,80,0,5,2,2,3,2,1,2
0,25,0,266,1,1,1303,3,1,4,1,40,3,1,1,2,0,2096,18830,1,0,18,3,4,80,0,2,3,2,2,2,2,1
0,32,0,604,0,8,1304,3,1,3,0,56,4,2,0,4,1,6209,11693,1,0,15,3,3,80,2,10,4,4,10,7,0,8
0,45,1,364,1,25,1306,3,1,2,1,83,3,5,5,2,0,18061,13035,3,0,22,4,3,80,0,22,4,3,0,0,0,0
0,39,0,412,1,13,1307,4,1,3,1,94,2,4,5,2,2,17123,17334,6,1,13,3,4,80,2,21,4,3,19,9,15,2
0,58,0,848,1,23,1308,4,0,1,0,88,3,1,1,3,2,2372,26076,1,0,12,3,4,80,2,2,3,3,2,2,2,2
1,32,0,1089,1,7,1309,2,0,4,0,79,3,2,2,3,1,4883,22845,1,0,18,3,1,80,1,10,3,3,10,4,1,1
1,39,0,360,1,23,1310,3,1,3,0,93,3,1,1,1,0,3904,22154,0,0,13,3,1,80,0,6,2,3,5,2,0,3
0,30,0,1138,1,6,1311,3,3,1,1,48,2,2,2,4,1,4627,23631,0,0,12,3,1,80,1,10,6,3,9,2,6,7
0,36,0,325,1,10,1312,4,3,4,1,63,3,3,4,3,1,7094,5747,3,0,12,3,1,80,0,10,0,3,7,7,1,7
0,46,0,991,3,1,1314,2,0,4,1,44,3,1,8,1,0,3423,22957,6,0,12,3,3,80,0,10,3,4,7,6,5,7
0,28,2,1476,1,1,1315,3,0,3,1,55,1,2,2,4,1,6674,16392,0,0,11,3,1,80,3,10,6,3,9,8,7,5
0,50,0,1322,1,28,1317,3,0,4,1,43,3,4,7,1,1,16880,22422,4,1,11,3,2,80,0,25,2,3,3,2,1,2
1,40,0,299,0,25,1318,4,2,4,0,57,2,3,0,2,0,9094,17235,2,1,12,3,3,80,0,9,2,3,5,4,1,0
1,52,0,1030,0,5,1319,3,0,2,0,64,3,3,0,2,0,8446,21534,9,1,19,3,3,80,0,10,2,2,8,7,7,7
0,30,0,634,1,17,1321,4,1,2,1,95,3,3,5,1,1,11916,25927,1,1,23,4,4,80,2,9,2,3,9,1,0,8
0,39,0,524,1,18,1322,2,0,1,0,32,3,2,3,3,0,4534,13352,0,0,11,3,1,80,0,9,6,3,8,7,1,7
0,31,2,587,0,2,1324,4,0,4,1,57,3,3,0,3,2,9852,8935,1,1,19,3,1,80,1,10,5,2,10,8,9,6
0,41,2,256,0,10,1329,2,1,3,0,40,1,2,0,2,0,6151,22074,1,0,13,3,1,80,0,19,4,3,19,2,11,9
1,31,1,1060,0,1,1331,3,0,4,1,54,3,1,6,2,0,2302,8319,1,1,11,3,1,80,0,3,2,4,3,2,2,2
1,44,0,935,1,3,1333,3,0,1,0,89,3,1,2,1,1,2362,14669,4,0,12,3,3,80,0,10,4,4,3,2,1,2
0,42,2,495,1,2,1334,1,0,3,0,37,3,4,5,3,1,17861,26582,0,1,13,3,4,80,0,21,3,2,20,8,2,10
0,55,0,282,1,2,1336,2,1,4,1,58,1,5,5,3,1,19187,6992,4,0,14,3,4,80,1,23,5,3,19,9,9,11
0,56,0,206,3,8,1338,4,0,4,0,99,3,5,5,2,0,19717,4022,6,0,14,3,1,80,0,36,4,3,7,3,7,7
0,40,2,458,1,16,1340,2,0,3,0,74,3,1,1,3,2,3544,8532,9,0,16,3,2,80,1,6,0,3,4,2,0,0
0,34,0,943,1,9,1344,3,0,4,0,86,3,3,4,4,2,8500,5494,0,0,11,3,4,80,1,10,0,2,9,7,1,6
0,40,0,523,1,2,1346,3,0,3,0,98,3,2,1,4,0,4661,22455,1,0,13,3,3,80,0,9,4,3,9,8,8,8
0,41,1,1018,0,1,1349,3,2,3,1,66,3,2,0,1,2,4103,4297,0,0,17,3,4,80,1,10,2,3,9,3,1,7
0,35,1,482,1,4,1350,4,0,3,0,87,3,2,1,3,0,4249,2690,1,1,11,3,2,80,0,9,3,3,9,6,1,1
0,51,0,770,3,5,1352,3,0,3,0,84,3,4,5,2,2,14026,17588,1,1,11,3,2,80,1,33,2,3,33,9,0,10
0,38,0,1009,0,2,1355,2,0,2,1,31,3,2,0,1,2,6893,19461,3,0,15,3,4,80,1,11,3,3,7,7,1,7
0,34,0,507,0,15,1356,2,1,3,1,66,3,2,0,1,0,6125,23553,1,0,12,3,4,80,0,10,6,4,10,8,9,6
0,25,0,882,1,19,1358,1,1,4,0,67,3,1,2,4,1,3669,9075,3,0,11,3,3,80,3,7,6,2,3,2,1,2
1,58,0,601,1,7,1360,4,1,3,1,53,2,3,3,1,1,10008,12023,7,1,14,3,4,80,0,31,0,2,10,9,5,9
0,40,0,329,1,1,1361,4,0,2,0,88,3,1,2,2,1,2387,6762,3,0,22,4,3,80,1,7,3,3,4,2,0,3
0,36,1,607,0,7,1362,3,2,1,1,83,4,2,0,1,1,4639,2261,2,0,16,3,4,80,1,17,2,2,15,7,6,13
0,48,0,855,1,4,1363,3,0,4,0,54,3,3,3,4,0,7898,18706,1,0,11,3,3,80,0,11,2,3,10,9,0,8
0,27,0,1291,0,11,1364,3,1,3,1,98,4,1,6,4,1,2534,6527,8,0,14,3,2,80,1,5,4,3,1,0,0,0
0,51,0,1405,1,11,1367,2,3,4,1,82,2,4,3,2,0,13142,24439,3,0,16,3,2,80,0,29,1,2,5,2,0,3
0,18,2,1124,1,1,1368,3,0,4,1,97,3,1,2,4,0,1611,19305,1,0,15,3,3,80,0,0,5,4,0,0,0,0
0,35,0,817,1,1,1369,3,1,4,1,60,2,2,2,4,1,5363,10846,0,0,12,3,2,80,1,10,0,3,9,7,0,0
0,27,1,793,0,2,1371,1,0,4,0,43,1,2,0,4,0,5071,20392,3,0,20,4,2,80,0,8,3,3,6,2,0,0
1,55,0,267,0,13,1372,4,2,1,0,85,4,4,0,3,0,13695,9277,6,1,17,3,3,80,0,24,2,2,19,7,3,8
0,56,0,1369,1,23,1373,3,0,4,0,68,3,4,3,2,1,13402,18235,4,1,12,3,1,80,1,33,0,3,19,16,15,9
0,34,2,999,1,26,1374,1,3,1,1,92,2,1,1,3,2,2029,15891,1,0,20,4,3,80,3,5,2,3,5,4,0,0
0,40,0,1202,1,2,1375,1,1,2,1,89,4,2,4,3,2,6377,13888,5,0,20,4,2,80,3,15,0,3,12,11,11,8
0,34,0,285,1,29,1377,3,1,2,0,86,3,2,2,3,1,5429,17491,4,0,13,3,1,80,2,10,1,3,8,7,7,7
1,31,1,703,0,2,1379,3,0,3,1,90,2,1,6,4,0,2785,11882,7,0,14,3,3,80,0,3,3,4,1,0,0,0
1,35,1,662,0,18,1380,4,2,4,1,67,3,2,0,3,1,4614,23288,0,1,18,3,3,80,1,5,0,2,4,2,3,2
0,38,1,693,1,7,1382,3,0,4,0,57,4,1,1,3,2,2610,15748,1,0,11,3,4,80,3,4,2,3,4,2,0,3
0,34,0,404,1,2,1383,4,3,3,1,98,3,2,4,4,0,6687,6163,1,0,11,3,4,80,0,14,2,4,14,11,4,11
0,28,0,736,0,26,1387,3,0,3,0,48,2,2,0,1,1,4724,24232,1,0,11,3,3,80,1,5,0,3,5,3,0,4
1,31,0,330,1,22,1389,4,1,4,0,98,3,2,3,3,1,6179,21057,1,1,15,3,4,80,2,10,3,2,10,2,6,7
0,39,0,1498,0,21,1390,4,0,1,0,44,2,2,0,4,1,6120,3567,3,1,12,3,4,80,2,8,2,4,5,4,1,4
0,51,1,541,0,2,1391,3,2,2,0,52,3,3,0,2,1,10596,15395,2,0,11,3,2,80,0,14,5,3,4,2,3,2
0,41,1,1200,1,22,1392,3,0,4,1,75,3,2,1,4,2,5467,13953,3,1,14,3,1,80,2,12,4,2,6,2,3,3
0,37,0,1439,1,4,1394,1,0,3,0,54,3,1,1,3,1,2996,5182,7,1,15,3,4,80,0,8,2,3,6,4,1,3
0,33,1,1111,0,5,1395,1,0,2,0,61,3,2,0,4,1,9998,19293,6,0,13,3,1,80,0,8,2,4,5,4,1,2
0,32,0,499,0,2,1396,1,2,3,0,36,3,2,0,2,1,4078,20497,0,1,13,3,1,80,3,4,3,2,3,2,1,2
0,39,2,1485,1,25,1397,2,0,3,0,71,3,3,4,3,1,10920,3449,3,0,21,4,2,80,1,13,2,3,6,4,0,5
0,25,0,1372,0,18,1399,1,0,1,0,93,4,2,0,3,1,6232,12477,2,0,11,3,2,80,0,6,3,2,3,2,1,2
